Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 187775ms | tok/sec: 872 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 01724 (57.5%) | loss: 2.991033 | lrm: 0.85 | dt: 101ms | tok/sec: 1,622,368 | mfu: 39.2% | epoch: 1 | remaining: 127s    
step 01725 (57.5%) | loss: 2.993085 | lrm: 0.85 | dt: 101ms | tok/sec: 1,623,710 | mfu: 39.2% | epoch: 1 | remaining: 127s    
step 01726 (57.6%) | loss: 2.992225 | lrm: 0.85 | dt: 101ms | tok/sec: 1,627,309 | mfu: 39.3% | epoch: 1 | remaining: 127s    
step 01727 (57.6%) | loss: 2.991179 | lrm: 0.85 | dt: 101ms | tok/sec: 1,629,083 | mfu: 39.4% | epoch: 1 | remaining: 127s    
step 01728 (57.6%) | loss: 2.989571 | lrm: 0.85 | dt: 99ms | tok/sec: 1,648,348 | mfu: 39.8% | epoch: 1 | remaining: 127s    
step 01729 (57.7%) | loss: 2.983905 | lrm: 0.85 | dt: 101ms | tok/sec: 1,626,365 | mfu: 39.3% | epoch: 1 | remaining: 127s    
step 01730 (57.7%) | loss: 2.986677 | lrm: 0.85 | dt: 101ms | tok/sec: 1,630,088 | mfu: 39.4% | epoch: 1 | remaining: 127s    
step 01731 (57.7%) | loss: 2.992084 | lrm: 0.85 | dt: 101ms | tok/sec: 1,628,049 | mfu: 39.3% | epoch: 1 | remaining: 127s    
step 01732 (57.8%) | loss: 2.987079 | lrm: 0.84 | dt: 100ms | tok/sec: 1,639,359 | mfu: 39.6% | epoch: 1 | remaining: 127s    
step 01733 (57.8%) | loss: 2.987803 | lrm: 0.84 | dt: 100ms | tok/sec: 1,630,575 | mfu: 39.4% | epoch: 1 | remaining: 127s    
step 01734 (57.8%) | loss: 2.989948 | lrm: 0.84 | dt: 101ms | tok/sec: 1,619,340 | mfu: 39.1% | epoch: 1 | remaining: 126s    
step 01735 (57.9%) | loss: 2.995033 | lrm: 0.84 | dt: 101ms | tok/sec: 1,622,996 | mfu: 39.2% | epoch: 1 | remaining: 126s    
step 01736 (57.9%) | loss: 2.991777 | lrm: 0.84 | dt: 100ms | tok/sec: 1,632,105 | mfu: 39.4% | epoch: 1 | remaining: 126s    
step 01737 (57.9%) | loss: 2.992753 | lrm: 0.84 | dt: 100ms | tok/sec: 1,638,573 | mfu: 39.6% | epoch: 1 | remaining: 126s    
step 01738 (58.0%) | loss: 2.993594 | lrm: 0.84 | dt: 100ms | tok/sec: 1,632,497 | mfu: 39.4% | epoch: 1 | remaining: 126s    
step 01739 (58.0%) | loss: 2.993451 | lrm: 0.84 | dt: 100ms | tok/sec: 1,638,214 | mfu: 39.6% | epoch: 1 | remaining: 126s    
step 01740 (58.0%) | loss: 2.992067 | lrm: 0.84 | dt: 147ms | tok/sec: 1,111,068 | mfu: 26.8% | epoch: 1 | remaining: 126s    
step 01741 (58.1%) | loss: 2.984531 | lrm: 0.84 | dt: 97ms | tok/sec: 1,693,077 | mfu: 40.9% | epoch: 1 | remaining: 126s    
step 01742 (58.1%) | loss: 2.987050 | lrm: 0.84 | dt: 98ms | tok/sec: 1,680,351 | mfu: 40.6% | epoch: 1 | remaining: 126s    
step 01743 (58.1%) | loss: 2.982933 | lrm: 0.84 | dt: 99ms | tok/sec: 1,659,245 | mfu: 40.1% | epoch: 1 | remaining: 125s    
step 01744 (58.2%) | loss: 2.995768 | lrm: 0.84 | dt: 99ms | tok/sec: 1,652,367 | mfu: 39.9% | epoch: 1 | remaining: 125s    
step 01745 (58.2%) | loss: 2.987232 | lrm: 0.84 | dt: 99ms | tok/sec: 1,649,194 | mfu: 39.8% | epoch: 1 | remaining: 125s    
step 01746 (58.2%) | loss: 2.989136 | lrm: 0.84 | dt: 100ms | tok/sec: 1,636,259 | mfu: 39.5% | epoch: 1 | remaining: 125s    
step 01747 (58.3%) | loss: 2.987105 | lrm: 0.83 | dt: 100ms | tok/sec: 1,639,124 | mfu: 39.6% | epoch: 1 | remaining: 125s    
step 01748 (58.3%) | loss: 2.989237 | lrm: 0.83 | dt: 100ms | tok/sec: 1,632,528 | mfu: 39.4% | epoch: 1 | remaining: 125s    
step 01749 (58.3%) | loss: 2.991146 | lrm: 0.83 | dt: 104ms | tok/sec: 1,577,194 | mfu: 38.1% | epoch: 1 | remaining: 125s    
step 01750 (58.4%) | loss: 2.985758 | lrm: 0.83 | dt: 105ms | tok/sec: 1,560,228 | mfu: 37.7% | epoch: 1 | remaining: 125s    
step 01751 (58.4%) | loss: 2.990354 | lrm: 0.83 | dt: 100ms | tok/sec: 1,636,454 | mfu: 39.5% | epoch: 1 | remaining: 125s    
step 01752 (58.4%) | loss: 2.991139 | lrm: 0.83 | dt: 99ms | tok/sec: 1,650,609 | mfu: 39.9% | epoch: 1 | remaining: 125s    
step 01753 (58.5%) | loss: 2.994512 | lrm: 0.83 | dt: 99ms | tok/sec: 1,656,214 | mfu: 40.0% | epoch: 1 | remaining: 124s    
step 01754 (58.5%) | loss: 2.987711 | lrm: 0.83 | dt: 98ms | tok/sec: 1,664,381 | mfu: 40.2% | epoch: 1 | remaining: 124s    
step 01755 (58.5%) | loss: 2.985580 | lrm: 0.83 | dt: 100ms | tok/sec: 1,634,216 | mfu: 39.5% | epoch: 1 | remaining: 124s    
step 01756 (58.6%) | loss: 2.987129 | lrm: 0.83 | dt: 100ms | tok/sec: 1,642,411 | mfu: 39.7% | epoch: 1 | remaining: 124s    
step 01757 (58.6%) | loss: 2.988110 | lrm: 0.83 | dt: 100ms | tok/sec: 1,631,299 | mfu: 39.4% | epoch: 1 | remaining: 124s    
step 01758 (58.6%) | loss: 2.981573 | lrm: 0.83 | dt: 101ms | tok/sec: 1,619,210 | mfu: 39.1% | epoch: 1 | remaining: 124s    
step 01759 (58.7%) | loss: 2.978862 | lrm: 0.83 | dt: 103ms | tok/sec: 1,588,562 | mfu: 38.4% | epoch: 1 | remaining: 124s    
step 01760 (58.7%) | loss: 2.976135 | lrm: 0.83 | dt: 102ms | tok/sec: 1,612,970 | mfu: 39.0% | epoch: 1 | remaining: 124s    
step 01761 (58.7%) | loss: 2.976525 | lrm: 0.83 | dt: 100ms | tok/sec: 1,641,571 | mfu: 39.7% | epoch: 1 | remaining: 124s    
step 01762 (58.8%) | loss: 2.977103 | lrm: 0.82 | dt: 100ms | tok/sec: 1,637,776 | mfu: 39.6% | epoch: 1 | remaining: 124s    
step 01763 (58.8%) | loss: 2.972481 | lrm: 0.82 | dt: 99ms | tok/sec: 1,656,809 | mfu: 40.0% | epoch: 1 | remaining: 123s    
step 01764 (58.8%) | loss: 2.979071 | lrm: 0.82 | dt: 99ms | tok/sec: 1,651,061 | mfu: 39.9% | epoch: 1 | remaining: 123s    
step 01765 (58.9%) | loss: 2.978277 | lrm: 0.82 | dt: 99ms | tok/sec: 1,650,402 | mfu: 39.9% | epoch: 1 | remaining: 123s    
step 01766 (58.9%) | loss: 2.979056 | lrm: 0.82 | dt: 99ms | tok/sec: 1,655,787 | mfu: 40.0% | epoch: 1 | remaining: 123s    
step 01767 (58.9%) | loss: 2.975794 | lrm: 0.82 | dt: 100ms | tok/sec: 1,634,718 | mfu: 39.5% | epoch: 1 | remaining: 123s    
step 01768 (59.0%) | loss: 2.974123 | lrm: 0.82 | dt: 153ms | tok/sec: 1,072,603 | mfu: 25.9% | epoch: 1 | remaining: 123s    
step 01769 (59.0%) | loss: 2.977414 | lrm: 0.82 | dt: 96ms | tok/sec: 1,700,909 | mfu: 41.1% | epoch: 1 | remaining: 123s    
step 01770 (59.1%) | loss: 2.982812 | lrm: 0.82 | dt: 98ms | tok/sec: 1,669,967 | mfu: 40.3% | epoch: 1 | remaining: 123s    
step 01771 (59.1%) | loss: 2.983040 | lrm: 0.82 | dt: 98ms | tok/sec: 1,674,369 | mfu: 40.5% | epoch: 1 | remaining: 123s    
step 01772 (59.1%) | loss: 2.985590 | lrm: 0.82 | dt: 98ms | tok/sec: 1,671,563 | mfu: 40.4% | epoch: 1 | remaining: 123s    
step 01773 (59.2%) | loss: 2.988696 | lrm: 0.82 | dt: 99ms | tok/sec: 1,654,264 | mfu: 40.0% | epoch: 1 | remaining: 122s    
step 01774 (59.2%) | loss: 2.991970 | lrm: 0.82 | dt: 100ms | tok/sec: 1,644,888 | mfu: 39.7% | epoch: 1 | remaining: 122s    
step 01775 (59.2%) | loss: 2.993343 | lrm: 0.82 | dt: 99ms | tok/sec: 1,656,457 | mfu: 40.0% | epoch: 1 | remaining: 122s    
step 01776 (59.3%) | loss: 2.990148 | lrm: 0.81 | dt: 100ms | tok/sec: 1,635,298 | mfu: 39.5% | epoch: 1 | remaining: 122s    
step 01777 (59.3%) | loss: 2.986180 | lrm: 0.81 | dt: 106ms | tok/sec: 1,542,240 | mfu: 37.3% | epoch: 1 | remaining: 122s    
step 01778 (59.3%) | loss: 2.986222 | lrm: 0.81 | dt: 108ms | tok/sec: 1,522,450 | mfu: 36.8% | epoch: 1 | remaining: 122s    
step 01779 (59.4%) | loss: 2.988212 | lrm: 0.81 | dt: 101ms | tok/sec: 1,616,601 | mfu: 39.1% | epoch: 1 | remaining: 122s    
step 01780 (59.4%) | loss: 2.989005 | lrm: 0.81 | dt: 100ms | tok/sec: 1,642,411 | mfu: 39.7% | epoch: 1 | remaining: 122s    
step 01781 (59.4%) | loss: 2.989820 | lrm: 0.81 | dt: 99ms | tok/sec: 1,657,264 | mfu: 40.0% | epoch: 1 | remaining: 122s    
step 01782 (59.5%) | loss: 2.991837 | lrm: 0.81 | dt: 98ms | tok/sec: 1,667,203 | mfu: 40.3% | epoch: 1 | remaining: 122s    
step 01783 (59.5%) | loss: 2.989715 | lrm: 0.81 | dt: 99ms | tok/sec: 1,656,078 | mfu: 40.0% | epoch: 1 | remaining: 121s    
step 01784 (59.5%) | loss: 2.983262 | lrm: 0.81 | dt: 99ms | tok/sec: 1,649,590 | mfu: 39.9% | epoch: 1 | remaining: 121s    
step 01785 (59.6%) | loss: 2.980334 | lrm: 0.81 | dt: 99ms | tok/sec: 1,649,963 | mfu: 39.9% | epoch: 1 | remaining: 121s    
step 01786 (59.6%) | loss: 2.977047 | lrm: 0.81 | dt: 102ms | tok/sec: 1,606,770 | mfu: 38.8% | epoch: 1 | remaining: 121s    
step 01787 (59.6%) | loss: 2.971275 | lrm: 0.81 | dt: 107ms | tok/sec: 1,536,272 | mfu: 37.1% | epoch: 1 | remaining: 121s    
step 01788 (59.7%) | loss: 2.972475 | lrm: 0.81 | dt: 103ms | tok/sec: 1,586,036 | mfu: 38.3% | epoch: 1 | remaining: 121s    
step 01789 (59.7%) | loss: 2.970963 | lrm: 0.81 | dt: 101ms | tok/sec: 1,628,485 | mfu: 39.3% | epoch: 1 | remaining: 121s    
step 01790 (59.7%) | loss: 2.973198 | lrm: 0.81 | dt: 100ms | tok/sec: 1,638,968 | mfu: 39.6% | epoch: 1 | remaining: 121s    
step 01791 (59.8%) | loss: 2.974414 | lrm: 0.80 | dt: 118ms | tok/sec: 1,386,272 | mfu: 33.5% | epoch: 1 | remaining: 121s    
step 01792 (59.8%) | loss: 2.973500 | lrm: 0.80 | dt: 96ms | tok/sec: 1,700,543 | mfu: 41.1% | epoch: 1 | remaining: 120s    
step 01793 (59.8%) | loss: 2.980204 | lrm: 0.80 | dt: 98ms | tok/sec: 1,673,460 | mfu: 40.4% | epoch: 1 | remaining: 120s    
step 01794 (59.9%) | loss: 2.977071 | lrm: 0.80 | dt: 98ms | tok/sec: 1,669,001 | mfu: 40.3% | epoch: 1 | remaining: 120s    
step 01795 (59.9%) | loss: 2.980386 | lrm: 0.80 | dt: 99ms | tok/sec: 1,650,910 | mfu: 39.9% | epoch: 1 | remaining: 120s    
step 01796 (59.9%) | loss: 2.976016 | lrm: 0.80 | dt: 101ms | tok/sec: 1,628,516 | mfu: 39.3% | epoch: 1 | remaining: 120s    
step 01797 (60.0%) | loss: 2.979857 | lrm: 0.80 | dt: 103ms | tok/sec: 1,584,171 | mfu: 38.3% | epoch: 1 | remaining: 120s    
step 01798 (60.0%) | loss: 2.981405 | lrm: 0.80 | dt: 101ms | tok/sec: 1,621,610 | mfu: 39.2% | epoch: 1 | remaining: 120s    
step 01799 (60.0%) | loss: 2.974330 | lrm: 0.80 | dt: 100ms | tok/sec: 1,637,070 | mfu: 39.6% | epoch: 1 | remaining: 120s    
step 01800 (60.1%) | loss: 2.974575 | lrm: 0.80 | dt: 100ms | tok/sec: 1,634,045 | mfu: 39.5% | epoch: 1 | remaining: 120s    
step 01801 (60.1%) | loss: 2.970476 | lrm: 0.80 | dt: 101ms | tok/sec: 1,615,089 | mfu: 39.0% | epoch: 1 | remaining: 120s    
step 01802 (60.1%) | loss: 2.971595 | lrm: 0.80 | dt: 99ms | tok/sec: 1,662,191 | mfu: 40.2% | epoch: 1 | remaining: 119s    
step 01803 (60.2%) | loss: 2.974215 | lrm: 0.80 | dt: 99ms | tok/sec: 1,661,311 | mfu: 40.1% | epoch: 1 | remaining: 119s    
step 01804 (60.2%) | loss: 2.974793 | lrm: 0.80 | dt: 99ms | tok/sec: 1,653,993 | mfu: 40.0% | epoch: 1 | remaining: 119s    
step 01805 (60.2%) | loss: 2.973961 | lrm: 0.80 | dt: 99ms | tok/sec: 1,650,347 | mfu: 39.9% | epoch: 1 | remaining: 119s    
step 01806 (60.3%) | loss: 2.978632 | lrm: 0.79 | dt: 101ms | tok/sec: 1,623,660 | mfu: 39.2% | epoch: 1 | remaining: 119s    
step 01807 (60.3%) | loss: 2.986359 | lrm: 0.79 | dt: 102ms | tok/sec: 1,607,503 | mfu: 38.8% | epoch: 1 | remaining: 119s    
step 01808 (60.3%) | loss: 2.992017 | lrm: 0.79 | dt: 101ms | tok/sec: 1,620,390 | mfu: 39.2% | epoch: 1 | remaining: 119s    
step 01809 (60.4%) | loss: 2.993656 | lrm: 0.79 | dt: 101ms | tok/sec: 1,624,838 | mfu: 39.3% | epoch: 1 | remaining: 119s    
step 01810 (60.4%) | loss: 2.990836 | lrm: 0.79 | dt: 102ms | tok/sec: 1,609,076 | mfu: 38.9% | epoch: 1 | remaining: 119s    
step 01811 (60.4%) | loss: 2.985726 | lrm: 0.79 | dt: 102ms | tok/sec: 1,612,652 | mfu: 39.0% | epoch: 1 | remaining: 119s    
step 01812 (60.5%) | loss: 2.983560 | lrm: 0.79 | dt: 99ms | tok/sec: 1,646,653 | mfu: 39.8% | epoch: 1 | remaining: 118s    
step 01813 (60.5%) | loss: 2.980336 | lrm: 0.79 | dt: 100ms | tok/sec: 1,639,316 | mfu: 39.6% | epoch: 1 | remaining: 118s    
step 01814 (60.5%) | loss: 2.980608 | lrm: 0.79 | dt: 100ms | tok/sec: 1,637,890 | mfu: 39.6% | epoch: 1 | remaining: 118s    
step 01815 (60.6%) | loss: 2.982955 | lrm: 0.79 | dt: 100ms | tok/sec: 1,635,410 | mfu: 39.5% | epoch: 1 | remaining: 118s    
step 01816 (60.6%) | loss: 2.978148 | lrm: 0.79 | dt: 101ms | tok/sec: 1,618,154 | mfu: 39.1% | epoch: 1 | remaining: 118s    
step 01817 (60.6%) | loss: 2.976733 | lrm: 0.79 | dt: 102ms | tok/sec: 1,611,023 | mfu: 38.9% | epoch: 1 | remaining: 118s    
step 01818 (60.7%) | loss: 2.979831 | lrm: 0.79 | dt: 101ms | tok/sec: 1,626,057 | mfu: 39.3% | epoch: 1 | remaining: 118s    
step 01819 (60.7%) | loss: 2.983837 | lrm: 0.79 | dt: 101ms | tok/sec: 1,627,282 | mfu: 39.3% | epoch: 1 | remaining: 118s    
step 01820 (60.7%) | loss: 2.976453 | lrm: 0.79 | dt: 100ms | tok/sec: 1,630,916 | mfu: 39.4% | epoch: 1 | remaining: 118s    
step 01821 (60.8%) | loss: 2.976422 | lrm: 0.78 | dt: 100ms | tok/sec: 1,631,601 | mfu: 39.4% | epoch: 1 | remaining: 118s    
step 01822 (60.8%) | loss: 2.979140 | lrm: 0.78 | dt: 101ms | tok/sec: 1,629,184 | mfu: 39.4% | epoch: 1 | remaining: 117s    
step 01823 (60.8%) | loss: 2.978809 | lrm: 0.78 | dt: 99ms | tok/sec: 1,650,359 | mfu: 39.9% | epoch: 1 | remaining: 117s    
step 01824 (60.9%) | loss: 2.971777 | lrm: 0.78 | dt: 100ms | tok/sec: 1,636,891 | mfu: 39.5% | epoch: 1 | remaining: 117s    
step 01825 (60.9%) | loss: 2.971380 | lrm: 0.78 | dt: 100ms | tok/sec: 1,641,026 | mfu: 39.6% | epoch: 1 | remaining: 117s    
step 01826 (60.9%) | loss: 2.973000 | lrm: 0.78 | dt: 101ms | tok/sec: 1,623,403 | mfu: 39.2% | epoch: 1 | remaining: 117s    
step 01827 (61.0%) | loss: 2.970752 | lrm: 0.78 | dt: 101ms | tok/sec: 1,624,973 | mfu: 39.3% | epoch: 1 | remaining: 117s    
step 01828 (61.0%) | loss: 2.966820 | lrm: 0.78 | dt: 101ms | tok/sec: 1,626,304 | mfu: 39.3% | epoch: 1 | remaining: 117s    
step 01829 (61.0%) | loss: 2.962251 | lrm: 0.78 | dt: 100ms | tok/sec: 1,631,834 | mfu: 39.4% | epoch: 1 | remaining: 117s    
step 01830 (61.1%) | loss: 2.964354 | lrm: 0.78 | dt: 100ms | tok/sec: 1,635,586 | mfu: 39.5% | epoch: 1 | remaining: 117s    
step 01831 (61.1%) | loss: 2.963686 | lrm: 0.78 | dt: 100ms | tok/sec: 1,644,230 | mfu: 39.7% | epoch: 1 | remaining: 117s    
step 01832 (61.1%) | loss: 2.962389 | lrm: 0.78 | dt: 100ms | tok/sec: 1,637,484 | mfu: 39.6% | epoch: 1 | remaining: 116s    
step 01833 (61.2%) | loss: 2.958655 | lrm: 0.78 | dt: 100ms | tok/sec: 1,636,743 | mfu: 39.5% | epoch: 1 | remaining: 116s    
step 01834 (61.2%) | loss: 2.957057 | lrm: 0.78 | dt: 100ms | tok/sec: 1,634,115 | mfu: 39.5% | epoch: 1 | remaining: 116s    
step 01835 (61.2%) | loss: 2.965840 | lrm: 0.78 | dt: 101ms | tok/sec: 1,627,968 | mfu: 39.3% | epoch: 1 | remaining: 116s    
step 01836 (61.3%) | loss: 2.973637 | lrm: 0.77 | dt: 100ms | tok/sec: 1,631,570 | mfu: 39.4% | epoch: 1 | remaining: 116s    
step 01837 (61.3%) | loss: 2.983119 | lrm: 0.77 | dt: 100ms | tok/sec: 1,634,881 | mfu: 39.5% | epoch: 1 | remaining: 116s    
step 01838 (61.3%) | loss: 2.989592 | lrm: 0.77 | dt: 101ms | tok/sec: 1,619,779 | mfu: 39.1% | epoch: 1 | remaining: 116s    
step 01839 (61.4%) | loss: 2.989473 | lrm: 0.77 | dt: 101ms | tok/sec: 1,622,039 | mfu: 39.2% | epoch: 1 | remaining: 116s    
step 01840 (61.4%) | loss: 2.986691 | lrm: 0.77 | dt: 101ms | tok/sec: 1,621,052 | mfu: 39.2% | epoch: 1 | remaining: 116s    
step 01841 (61.4%) | loss: 2.987963 | lrm: 0.77 | dt: 101ms | tok/sec: 1,622,230 | mfu: 39.2% | epoch: 1 | remaining: 116s    
step 01842 (61.5%) | loss: 2.979835 | lrm: 0.77 | dt: 101ms | tok/sec: 1,622,973 | mfu: 39.2% | epoch: 1 | remaining: 115s    
step 01843 (61.5%) | loss: 2.981020 | lrm: 0.77 | dt: 100ms | tok/sec: 1,634,263 | mfu: 39.5% | epoch: 1 | remaining: 115s    
step 01844 (61.5%) | loss: 2.985422 | lrm: 0.77 | dt: 100ms | tok/sec: 1,634,302 | mfu: 39.5% | epoch: 1 | remaining: 115s    
step 01845 (61.6%) | loss: 2.985049 | lrm: 0.77 | dt: 101ms | tok/sec: 1,626,931 | mfu: 39.3% | epoch: 1 | remaining: 115s    
step 01846 (61.6%) | loss: 2.984893 | lrm: 0.77 | dt: 101ms | tok/sec: 1,623,223 | mfu: 39.2% | epoch: 1 | remaining: 115s    
step 01847 (61.6%) | loss: 2.982503 | lrm: 0.77 | dt: 101ms | tok/sec: 1,621,778 | mfu: 39.2% | epoch: 1 | remaining: 115s    
step 01848 (61.7%) | loss: 2.981982 | lrm: 0.77 | dt: 101ms | tok/sec: 1,621,423 | mfu: 39.2% | epoch: 1 | remaining: 115s    
step 01849 (61.7%) | loss: 2.975147 | lrm: 0.77 | dt: 100ms | tok/sec: 1,640,153 | mfu: 39.6% | epoch: 1 | remaining: 115s    
step 01850 (61.7%) | loss: 2.977842 | lrm: 0.77 | dt: 100ms | tok/sec: 1,634,395 | mfu: 39.5% | epoch: 1 | remaining: 115s    
step 01851 (61.8%) | loss: 2.979003 | lrm: 0.76 | dt: 101ms | tok/sec: 1,627,879 | mfu: 39.3% | epoch: 1 | remaining: 115s    
step 01852 (61.8%) | loss: 2.977441 | lrm: 0.76 | dt: 100ms | tok/sec: 1,634,644 | mfu: 39.5% | epoch: 1 | remaining: 114s    
step 01853 (61.8%) | loss: 2.986233 | lrm: 0.76 | dt: 100ms | tok/sec: 1,643,798 | mfu: 39.7% | epoch: 1 | remaining: 114s    
step 01854 (61.9%) | loss: 2.985060 | lrm: 0.76 | dt: 99ms | tok/sec: 1,646,736 | mfu: 39.8% | epoch: 1 | remaining: 114s    
step 01855 (61.9%) | loss: 2.982670 | lrm: 0.76 | dt: 101ms | tok/sec: 1,620,291 | mfu: 39.1% | epoch: 1 | remaining: 114s    
step 01856 (61.9%) | loss: 2.984049 | lrm: 0.76 | dt: 100ms | tok/sec: 1,631,690 | mfu: 39.4% | epoch: 1 | remaining: 114s    
step 01857 (62.0%) | loss: 2.977759 | lrm: 0.76 | dt: 101ms | tok/sec: 1,626,739 | mfu: 39.3% | epoch: 1 | remaining: 114s    
step 01858 (62.0%) | loss: 2.975704 | lrm: 0.76 | dt: 101ms | tok/sec: 1,617,237 | mfu: 39.1% | epoch: 1 | remaining: 114s    
step 01859 (62.0%) | loss: 2.978784 | lrm: 0.76 | dt: 100ms | tok/sec: 1,637,211 | mfu: 39.6% | epoch: 1 | remaining: 114s    
step 01860 (62.1%) | loss: 2.974992 | lrm: 0.76 | dt: 100ms | tok/sec: 1,635,154 | mfu: 39.5% | epoch: 1 | remaining: 114s    
step 01861 (62.1%) | loss: 2.975738 | lrm: 0.76 | dt: 100ms | tok/sec: 1,640,932 | mfu: 39.6% | epoch: 1 | remaining: 114s    
step 01862 (62.1%) | loss: 2.969820 | lrm: 0.76 | dt: 100ms | tok/sec: 1,639,840 | mfu: 39.6% | epoch: 1 | remaining: 113s    
step 01863 (62.2%) | loss: 2.966418 | lrm: 0.76 | dt: 100ms | tok/sec: 1,633,517 | mfu: 39.5% | epoch: 1 | remaining: 113s    
step 01864 (62.2%) | loss: 2.968059 | lrm: 0.76 | dt: 100ms | tok/sec: 1,642,674 | mfu: 39.7% | epoch: 1 | remaining: 113s    
step 01865 (62.2%) | loss: 2.968265 | lrm: 0.76 | dt: 100ms | tok/sec: 1,630,529 | mfu: 39.4% | epoch: 1 | remaining: 113s    
step 01866 (62.3%) | loss: 2.965733 | lrm: 0.75 | dt: 101ms | tok/sec: 1,627,964 | mfu: 39.3% | epoch: 1 | remaining: 113s    
step 01867 (62.3%) | loss: 2.967292 | lrm: 0.75 | dt: 114ms | tok/sec: 1,440,037 | mfu: 34.8% | epoch: 1 | remaining: 113s    
step 01868 (62.4%) | loss: 2.962403 | lrm: 0.75 | dt: 98ms | tok/sec: 1,670,584 | mfu: 40.4% | epoch: 1 | remaining: 113s    
step 01869 (62.4%) | loss: 2.958839 | lrm: 0.75 | dt: 99ms | tok/sec: 1,656,701 | mfu: 40.0% | epoch: 1 | remaining: 113s    
step 01870 (62.4%) | loss: 2.957164 | lrm: 0.75 | dt: 100ms | tok/sec: 1,642,811 | mfu: 39.7% | epoch: 1 | remaining: 113s    
step 01871 (62.5%) | loss: 2.957596 | lrm: 0.75 | dt: 100ms | tok/sec: 1,641,712 | mfu: 39.7% | epoch: 1 | remaining: 113s    
step 01872 (62.5%) | loss: 2.958884 | lrm: 0.75 | dt: 100ms | tok/sec: 1,632,194 | mfu: 39.4% | epoch: 1 | remaining: 112s    
step 01873 (62.5%) | loss: 2.959161 | lrm: 0.75 | dt: 100ms | tok/sec: 1,641,054 | mfu: 39.7% | epoch: 1 | remaining: 112s    
step 01874 (62.6%) | loss: 2.958661 | lrm: 0.75 | dt: 100ms | tok/sec: 1,637,694 | mfu: 39.6% | epoch: 1 | remaining: 112s    
step 01875 (62.6%) | loss: 2.957827 | lrm: 0.75 | dt: 99ms | tok/sec: 1,649,412 | mfu: 39.9% | epoch: 1 | remaining: 112s    
step 01876 (62.6%) | loss: 2.958831 | lrm: 0.75 | dt: 101ms | tok/sec: 1,624,412 | mfu: 39.2% | epoch: 1 | remaining: 112s    
step 01877 (62.7%) | loss: 2.952424 | lrm: 0.75 | dt: 102ms | tok/sec: 1,599,544 | mfu: 38.6% | epoch: 1 | remaining: 112s    
step 01878 (62.7%) | loss: 2.952847 | lrm: 0.75 | dt: 100ms | tok/sec: 1,637,811 | mfu: 39.6% | epoch: 1 | remaining: 112s    
step 01879 (62.7%) | loss: 2.955314 | lrm: 0.75 | dt: 99ms | tok/sec: 1,650,624 | mfu: 39.9% | epoch: 1 | remaining: 112s    
step 01880 (62.8%) | loss: 2.957375 | lrm: 0.74 | dt: 99ms | tok/sec: 1,647,925 | mfu: 39.8% | epoch: 1 | remaining: 112s    
step 01881 (62.8%) | loss: 2.958618 | lrm: 0.74 | dt: 100ms | tok/sec: 1,633,280 | mfu: 39.5% | epoch: 1 | remaining: 112s    
step 01882 (62.8%) | loss: 2.957477 | lrm: 0.74 | dt: 100ms | tok/sec: 1,646,515 | mfu: 39.8% | epoch: 1 | remaining: 111s    
step 01883 (62.9%) | loss: 2.952024 | lrm: 0.74 | dt: 100ms | tok/sec: 1,639,144 | mfu: 39.6% | epoch: 1 | remaining: 111s    
step 01884 (62.9%) | loss: 2.949113 | lrm: 0.74 | dt: 100ms | tok/sec: 1,638,991 | mfu: 39.6% | epoch: 1 | remaining: 111s    
step 01885 (62.9%) | loss: 2.948809 | lrm: 0.74 | dt: 100ms | tok/sec: 1,636,357 | mfu: 39.5% | epoch: 1 | remaining: 111s    
step 01886 (63.0%) | loss: 2.957560 | lrm: 0.74 | dt: 100ms | tok/sec: 1,631,400 | mfu: 39.4% | epoch: 1 | remaining: 111s    
step 01887 (63.0%) | loss: 2.957704 | lrm: 0.74 | dt: 101ms | tok/sec: 1,625,219 | mfu: 39.3% | epoch: 1 | remaining: 111s    
step 01888 (63.0%) | loss: 2.965798 | lrm: 0.74 | dt: 101ms | tok/sec: 1,620,925 | mfu: 39.2% | epoch: 1 | remaining: 111s    
step 01889 (63.1%) | loss: 2.965926 | lrm: 0.74 | dt: 101ms | tok/sec: 1,629,694 | mfu: 39.4% | epoch: 1 | remaining: 111s    
step 01890 (63.1%) | loss: 2.966904 | lrm: 0.74 | dt: 101ms | tok/sec: 1,629,064 | mfu: 39.4% | epoch: 1 | remaining: 111s    
step 01891 (63.1%) | loss: 2.964527 | lrm: 0.74 | dt: 100ms | tok/sec: 1,634,438 | mfu: 39.5% | epoch: 1 | remaining: 111s    
