Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 2, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 23,068,928
  scalars                 : 16
  total                   : 39,846,160
Estimated FLOPs per token: 2.264940e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011336 | lrm: 1.00 | dt: 224382ms | tok/sec: 876 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 01309 (50.9%) | loss: 3.050795 | lrm: 0.98 | dt: 118ms | tok/sec: 1,672,383 | mfu: 38.3% | epoch: 1 | remaining: 147s    
step 01310 (50.9%) | loss: 3.046387 | lrm: 0.98 | dt: 113ms | tok/sec: 1,735,884 | mfu: 39.7% | epoch: 1 | remaining: 147s    
step 01311 (50.9%) | loss: 3.047142 | lrm: 0.98 | dt: 115ms | tok/sec: 1,710,010 | mfu: 39.1% | epoch: 1 | remaining: 147s    
step 01312 (51.0%) | loss: 3.040740 | lrm: 0.98 | dt: 115ms | tok/sec: 1,703,739 | mfu: 39.0% | epoch: 1 | remaining: 147s    
step 01313 (51.0%) | loss: 3.047337 | lrm: 0.98 | dt: 118ms | tok/sec: 1,665,805 | mfu: 38.1% | epoch: 1 | remaining: 147s    
step 01314 (51.0%) | loss: 3.055414 | lrm: 0.98 | dt: 115ms | tok/sec: 1,704,655 | mfu: 39.0% | epoch: 1 | remaining: 147s    
step 01315 (51.1%) | loss: 3.054391 | lrm: 0.98 | dt: 114ms | tok/sec: 1,730,250 | mfu: 39.6% | epoch: 1 | remaining: 147s    
step 01316 (51.1%) | loss: 3.061339 | lrm: 0.98 | dt: 115ms | tok/sec: 1,713,894 | mfu: 39.2% | epoch: 1 | remaining: 147s    
step 01317 (51.2%) | loss: 3.063903 | lrm: 0.98 | dt: 116ms | tok/sec: 1,699,781 | mfu: 38.9% | epoch: 1 | remaining: 146s    
step 01318 (51.2%) | loss: 3.068215 | lrm: 0.98 | dt: 116ms | tok/sec: 1,699,953 | mfu: 38.9% | epoch: 1 | remaining: 146s    
step 01319 (51.2%) | loss: 3.069785 | lrm: 0.98 | dt: 114ms | tok/sec: 1,718,803 | mfu: 39.3% | epoch: 1 | remaining: 146s    
step 01320 (51.3%) | loss: 3.065204 | lrm: 0.97 | dt: 115ms | tok/sec: 1,714,764 | mfu: 39.3% | epoch: 1 | remaining: 146s    
step 01321 (51.3%) | loss: 3.065837 | lrm: 0.97 | dt: 116ms | tok/sec: 1,693,675 | mfu: 38.8% | epoch: 1 | remaining: 146s    
step 01322 (51.4%) | loss: 3.064398 | lrm: 0.97 | dt: 115ms | tok/sec: 1,705,931 | mfu: 39.0% | epoch: 1 | remaining: 146s    
step 01323 (51.4%) | loss: 3.059807 | lrm: 0.97 | dt: 114ms | tok/sec: 1,722,378 | mfu: 39.4% | epoch: 1 | remaining: 146s    
step 01324 (51.4%) | loss: 3.056421 | lrm: 0.97 | dt: 115ms | tok/sec: 1,715,949 | mfu: 39.3% | epoch: 1 | remaining: 146s    
step 01325 (51.5%) | loss: 3.059052 | lrm: 0.97 | dt: 115ms | tok/sec: 1,705,659 | mfu: 39.0% | epoch: 1 | remaining: 145s    
step 01326 (51.5%) | loss: 3.063712 | lrm: 0.97 | dt: 118ms | tok/sec: 1,659,239 | mfu: 38.0% | epoch: 1 | remaining: 145s    
step 01327 (51.5%) | loss: 3.063046 | lrm: 0.97 | dt: 114ms | tok/sec: 1,719,903 | mfu: 39.4% | epoch: 1 | remaining: 145s    
step 01328 (51.6%) | loss: 3.060669 | lrm: 0.97 | dt: 114ms | tok/sec: 1,722,109 | mfu: 39.4% | epoch: 1 | remaining: 145s    
step 01329 (51.6%) | loss: 3.063818 | lrm: 0.97 | dt: 115ms | tok/sec: 1,708,656 | mfu: 39.1% | epoch: 1 | remaining: 145s    
step 01330 (51.7%) | loss: 3.063952 | lrm: 0.97 | dt: 115ms | tok/sec: 1,706,888 | mfu: 39.1% | epoch: 1 | remaining: 145s    
step 01331 (51.7%) | loss: 3.063464 | lrm: 0.97 | dt: 115ms | tok/sec: 1,704,905 | mfu: 39.0% | epoch: 1 | remaining: 145s    
step 01332 (51.7%) | loss: 3.063311 | lrm: 0.97 | dt: 114ms | tok/sec: 1,721,954 | mfu: 39.4% | epoch: 1 | remaining: 145s    
step 01333 (51.8%) | loss: 3.067107 | lrm: 0.96 | dt: 114ms | tok/sec: 1,720,822 | mfu: 39.4% | epoch: 1 | remaining: 145s    
step 01334 (51.8%) | loss: 3.068591 | lrm: 0.96 | dt: 116ms | tok/sec: 1,698,437 | mfu: 38.9% | epoch: 1 | remaining: 144s    
step 01335 (51.8%) | loss: 3.073534 | lrm: 0.96 | dt: 118ms | tok/sec: 1,672,701 | mfu: 38.3% | epoch: 1 | remaining: 144s    
step 01336 (51.9%) | loss: 3.073274 | lrm: 0.96 | dt: 114ms | tok/sec: 1,721,602 | mfu: 39.4% | epoch: 1 | remaining: 144s    
step 01337 (51.9%) | loss: 3.065878 | lrm: 0.96 | dt: 114ms | tok/sec: 1,730,308 | mfu: 39.6% | epoch: 1 | remaining: 144s    
step 01338 (52.0%) | loss: 3.063535 | lrm: 0.96 | dt: 115ms | tok/sec: 1,704,711 | mfu: 39.0% | epoch: 1 | remaining: 144s    
step 01339 (52.0%) | loss: 3.061776 | lrm: 0.96 | dt: 115ms | tok/sec: 1,708,734 | mfu: 39.1% | epoch: 1 | remaining: 144s    
step 01340 (52.0%) | loss: 3.055718 | lrm: 0.96 | dt: 115ms | tok/sec: 1,703,802 | mfu: 39.0% | epoch: 1 | remaining: 144s    
step 01341 (52.1%) | loss: 3.060803 | lrm: 0.96 | dt: 115ms | tok/sec: 1,703,830 | mfu: 39.0% | epoch: 1 | remaining: 144s    
step 01342 (52.1%) | loss: 3.060378 | lrm: 0.96 | dt: 115ms | tok/sec: 1,707,068 | mfu: 39.1% | epoch: 1 | remaining: 144s    
step 01343 (52.2%) | loss: 3.063671 | lrm: 0.96 | dt: 114ms | tok/sec: 1,717,453 | mfu: 39.3% | epoch: 1 | remaining: 143s    
step 01344 (52.2%) | loss: 3.057100 | lrm: 0.96 | dt: 125ms | tok/sec: 1,568,197 | mfu: 35.9% | epoch: 1 | remaining: 143s    
step 01345 (52.2%) | loss: 3.052930 | lrm: 0.96 | dt: 114ms | tok/sec: 1,728,686 | mfu: 39.6% | epoch: 1 | remaining: 143s    
step 01346 (52.3%) | loss: 3.049335 | lrm: 0.95 | dt: 114ms | tok/sec: 1,725,200 | mfu: 39.5% | epoch: 1 | remaining: 143s    
step 01347 (52.3%) | loss: 3.053027 | lrm: 0.95 | dt: 113ms | tok/sec: 1,736,330 | mfu: 39.7% | epoch: 1 | remaining: 143s    
step 01348 (52.4%) | loss: 3.053850 | lrm: 0.95 | dt: 115ms | tok/sec: 1,706,062 | mfu: 39.1% | epoch: 1 | remaining: 143s    
step 01349 (52.4%) | loss: 3.051717 | lrm: 0.95 | dt: 115ms | tok/sec: 1,708,264 | mfu: 39.1% | epoch: 1 | remaining: 143s    
step 01350 (52.4%) | loss: 3.053749 | lrm: 0.95 | dt: 122ms | tok/sec: 1,606,771 | mfu: 36.8% | epoch: 1 | remaining: 143s    
step 01351 (52.5%) | loss: 3.054083 | lrm: 0.95 | dt: 121ms | tok/sec: 1,625,563 | mfu: 37.2% | epoch: 1 | remaining: 142s    
step 01352 (52.5%) | loss: 3.053510 | lrm: 0.95 | dt: 114ms | tok/sec: 1,725,139 | mfu: 39.5% | epoch: 1 | remaining: 142s    
step 01353 (52.5%) | loss: 3.054486 | lrm: 0.95 | dt: 115ms | tok/sec: 1,715,906 | mfu: 39.3% | epoch: 1 | remaining: 142s    
step 01354 (52.6%) | loss: 3.059841 | lrm: 0.95 | dt: 115ms | tok/sec: 1,711,824 | mfu: 39.2% | epoch: 1 | remaining: 142s    
step 01355 (52.6%) | loss: 3.059435 | lrm: 0.95 | dt: 115ms | tok/sec: 1,708,324 | mfu: 39.1% | epoch: 1 | remaining: 142s    
step 01356 (52.7%) | loss: 3.059739 | lrm: 0.95 | dt: 123ms | tok/sec: 1,597,331 | mfu: 36.6% | epoch: 1 | remaining: 142s    
step 01357 (52.7%) | loss: 3.064086 | lrm: 0.95 | dt: 114ms | tok/sec: 1,728,998 | mfu: 39.6% | epoch: 1 | remaining: 142s    
step 01358 (52.7%) | loss: 3.058735 | lrm: 0.95 | dt: 115ms | tok/sec: 1,715,738 | mfu: 39.3% | epoch: 1 | remaining: 142s    
step 01359 (52.8%) | loss: 3.054245 | lrm: 0.94 | dt: 115ms | tok/sec: 1,714,618 | mfu: 39.2% | epoch: 1 | remaining: 142s    
step 01360 (52.8%) | loss: 3.051405 | lrm: 0.94 | dt: 125ms | tok/sec: 1,569,630 | mfu: 35.9% | epoch: 1 | remaining: 141s    
step 01361 (52.9%) | loss: 3.055723 | lrm: 0.94 | dt: 112ms | tok/sec: 1,751,108 | mfu: 40.1% | epoch: 1 | remaining: 141s    
step 01362 (52.9%) | loss: 3.054850 | lrm: 0.94 | dt: 115ms | tok/sec: 1,710,812 | mfu: 39.2% | epoch: 1 | remaining: 141s    
step 01363 (52.9%) | loss: 3.048353 | lrm: 0.94 | dt: 115ms | tok/sec: 1,715,870 | mfu: 39.3% | epoch: 1 | remaining: 141s    
step 01364 (53.0%) | loss: 3.046227 | lrm: 0.94 | dt: 114ms | tok/sec: 1,720,876 | mfu: 39.4% | epoch: 1 | remaining: 141s    
step 01365 (53.0%) | loss: 3.040599 | lrm: 0.94 | dt: 115ms | tok/sec: 1,713,756 | mfu: 39.2% | epoch: 1 | remaining: 141s    
step 01366 (53.0%) | loss: 3.043674 | lrm: 0.94 | dt: 126ms | tok/sec: 1,563,141 | mfu: 35.8% | epoch: 1 | remaining: 141s    
step 01367 (53.1%) | loss: 3.050287 | lrm: 0.94 | dt: 114ms | tok/sec: 1,730,645 | mfu: 39.6% | epoch: 1 | remaining: 141s    
step 01368 (53.1%) | loss: 3.049773 | lrm: 0.94 | dt: 115ms | tok/sec: 1,706,358 | mfu: 39.1% | epoch: 1 | remaining: 141s    
step 01369 (53.2%) | loss: 3.042075 | lrm: 0.94 | dt: 133ms | tok/sec: 1,473,431 | mfu: 33.7% | epoch: 1 | remaining: 140s    
step 01370 (53.2%) | loss: 3.045940 | lrm: 0.94 | dt: 112ms | tok/sec: 1,758,385 | mfu: 40.2% | epoch: 1 | remaining: 140s    
step 01371 (53.2%) | loss: 3.042638 | lrm: 0.94 | dt: 114ms | tok/sec: 1,731,994 | mfu: 39.6% | epoch: 1 | remaining: 140s    
step 01372 (53.3%) | loss: 3.038545 | lrm: 0.93 | dt: 115ms | tok/sec: 1,713,553 | mfu: 39.2% | epoch: 1 | remaining: 140s    
step 01373 (53.3%) | loss: 3.044996 | lrm: 0.93 | dt: 115ms | tok/sec: 1,709,021 | mfu: 39.1% | epoch: 1 | remaining: 140s    
step 01374 (53.4%) | loss: 3.045559 | lrm: 0.93 | dt: 116ms | tok/sec: 1,689,764 | mfu: 38.7% | epoch: 1 | remaining: 140s    
step 01375 (53.4%) | loss: 3.047139 | lrm: 0.93 | dt: 116ms | tok/sec: 1,689,134 | mfu: 38.7% | epoch: 1 | remaining: 140s    
step 01376 (53.4%) | loss: 3.049148 | lrm: 0.93 | dt: 115ms | tok/sec: 1,715,067 | mfu: 39.3% | epoch: 1 | remaining: 140s    
step 01377 (53.5%) | loss: 3.048920 | lrm: 0.93 | dt: 117ms | tok/sec: 1,687,050 | mfu: 38.6% | epoch: 1 | remaining: 139s    
step 01378 (53.5%) | loss: 3.056098 | lrm: 0.93 | dt: 115ms | tok/sec: 1,708,603 | mfu: 39.1% | epoch: 1 | remaining: 139s    
step 01379 (53.6%) | loss: 3.050457 | lrm: 0.93 | dt: 121ms | tok/sec: 1,623,806 | mfu: 37.2% | epoch: 1 | remaining: 139s    
step 01380 (53.6%) | loss: 3.055275 | lrm: 0.93 | dt: 112ms | tok/sec: 1,753,338 | mfu: 40.1% | epoch: 1 | remaining: 139s    
step 01381 (53.6%) | loss: 3.057553 | lrm: 0.93 | dt: 114ms | tok/sec: 1,728,157 | mfu: 39.6% | epoch: 1 | remaining: 139s    
step 01382 (53.7%) | loss: 3.055514 | lrm: 0.93 | dt: 115ms | tok/sec: 1,703,077 | mfu: 39.0% | epoch: 1 | remaining: 139s    
step 01383 (53.7%) | loss: 3.052404 | lrm: 0.93 | dt: 115ms | tok/sec: 1,716,102 | mfu: 39.3% | epoch: 1 | remaining: 139s    
step 01384 (53.7%) | loss: 3.051764 | lrm: 0.93 | dt: 116ms | tok/sec: 1,700,728 | mfu: 38.9% | epoch: 1 | remaining: 139s    
step 01385 (53.8%) | loss: 3.049555 | lrm: 0.92 | dt: 140ms | tok/sec: 1,408,655 | mfu: 32.2% | epoch: 1 | remaining: 139s    
step 01386 (53.8%) | loss: 3.052368 | lrm: 0.92 | dt: 112ms | tok/sec: 1,748,186 | mfu: 40.0% | epoch: 1 | remaining: 138s    
step 01387 (53.9%) | loss: 3.055032 | lrm: 0.92 | dt: 119ms | tok/sec: 1,657,508 | mfu: 37.9% | epoch: 1 | remaining: 138s    
step 01388 (53.9%) | loss: 3.055677 | lrm: 0.92 | dt: 112ms | tok/sec: 1,758,599 | mfu: 40.3% | epoch: 1 | remaining: 138s    
step 01389 (53.9%) | loss: 3.056783 | lrm: 0.92 | dt: 113ms | tok/sec: 1,738,622 | mfu: 39.8% | epoch: 1 | remaining: 138s    
step 01390 (54.0%) | loss: 3.055980 | lrm: 0.92 | dt: 115ms | tok/sec: 1,706,245 | mfu: 39.1% | epoch: 1 | remaining: 138s    
step 01391 (54.0%) | loss: 3.054341 | lrm: 0.92 | dt: 114ms | tok/sec: 1,722,659 | mfu: 39.4% | epoch: 1 | remaining: 138s    
step 01392 (54.1%) | loss: 3.057499 | lrm: 0.92 | dt: 114ms | tok/sec: 1,717,278 | mfu: 39.3% | epoch: 1 | remaining: 138s    
step 01393 (54.1%) | loss: 3.060314 | lrm: 0.92 | dt: 118ms | tok/sec: 1,659,656 | mfu: 38.0% | epoch: 1 | remaining: 138s    
step 01394 (54.1%) | loss: 3.057987 | lrm: 0.92 | dt: 121ms | tok/sec: 1,631,371 | mfu: 37.3% | epoch: 1 | remaining: 137s    
step 01395 (54.2%) | loss: 3.054116 | lrm: 0.92 | dt: 114ms | tok/sec: 1,719,147 | mfu: 39.4% | epoch: 1 | remaining: 137s    
step 01396 (54.2%) | loss: 3.056054 | lrm: 0.92 | dt: 115ms | tok/sec: 1,711,987 | mfu: 39.2% | epoch: 1 | remaining: 137s    
step 01397 (54.3%) | loss: 3.057918 | lrm: 0.91 | dt: 114ms | tok/sec: 1,731,987 | mfu: 39.6% | epoch: 1 | remaining: 137s    
step 01398 (54.3%) | loss: 3.057929 | lrm: 0.91 | dt: 114ms | tok/sec: 1,719,731 | mfu: 39.4% | epoch: 1 | remaining: 137s    
step 01399 (54.3%) | loss: 3.057573 | lrm: 0.91 | dt: 114ms | tok/sec: 1,720,592 | mfu: 39.4% | epoch: 1 | remaining: 137s    
step 01400 (54.4%) | loss: 3.053124 | lrm: 0.91 | dt: 116ms | tok/sec: 1,695,458 | mfu: 38.8% | epoch: 1 | remaining: 137s    
step 01401 (54.4%) | loss: 3.050969 | lrm: 0.91 | dt: 114ms | tok/sec: 1,724,168 | mfu: 39.5% | epoch: 1 | remaining: 137s    
step 01402 (54.4%) | loss: 3.046663 | lrm: 0.91 | dt: 117ms | tok/sec: 1,678,452 | mfu: 38.4% | epoch: 1 | remaining: 137s    
step 01403 (54.5%) | loss: 3.048293 | lrm: 0.91 | dt: 117ms | tok/sec: 1,681,738 | mfu: 38.5% | epoch: 1 | remaining: 136s    
step 01404 (54.5%) | loss: 3.047689 | lrm: 0.91 | dt: 116ms | tok/sec: 1,698,633 | mfu: 38.9% | epoch: 1 | remaining: 136s    
step 01405 (54.6%) | loss: 3.047574 | lrm: 0.91 | dt: 113ms | tok/sec: 1,735,278 | mfu: 39.7% | epoch: 1 | remaining: 136s    
step 01406 (54.6%) | loss: 3.041237 | lrm: 0.91 | dt: 114ms | tok/sec: 1,718,595 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 01407 (54.6%) | loss: 3.040741 | lrm: 0.91 | dt: 115ms | tok/sec: 1,715,877 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 01408 (54.7%) | loss: 3.034534 | lrm: 0.91 | dt: 115ms | tok/sec: 1,714,386 | mfu: 39.2% | epoch: 1 | remaining: 136s    
step 01409 (54.7%) | loss: 3.034402 | lrm: 0.91 | dt: 126ms | tok/sec: 1,562,584 | mfu: 35.8% | epoch: 1 | remaining: 136s    
step 01410 (54.8%) | loss: 3.033158 | lrm: 0.90 | dt: 113ms | tok/sec: 1,741,074 | mfu: 39.9% | epoch: 1 | remaining: 136s    
step 01411 (54.8%) | loss: 3.029187 | lrm: 0.90 | dt: 116ms | tok/sec: 1,691,840 | mfu: 38.7% | epoch: 1 | remaining: 135s    
step 01412 (54.8%) | loss: 3.031412 | lrm: 0.90 | dt: 115ms | tok/sec: 1,707,379 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 01413 (54.9%) | loss: 3.033775 | lrm: 0.90 | dt: 115ms | tok/sec: 1,708,770 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 01414 (54.9%) | loss: 3.033609 | lrm: 0.90 | dt: 114ms | tok/sec: 1,729,770 | mfu: 39.6% | epoch: 1 | remaining: 135s    
step 01415 (54.9%) | loss: 3.031604 | lrm: 0.90 | dt: 114ms | tok/sec: 1,727,477 | mfu: 39.5% | epoch: 1 | remaining: 135s    
step 01416 (55.0%) | loss: 3.034014 | lrm: 0.90 | dt: 115ms | tok/sec: 1,715,106 | mfu: 39.3% | epoch: 1 | remaining: 135s    
step 01417 (55.0%) | loss: 3.039727 | lrm: 0.90 | dt: 116ms | tok/sec: 1,689,733 | mfu: 38.7% | epoch: 1 | remaining: 135s    
step 01418 (55.1%) | loss: 3.033447 | lrm: 0.90 | dt: 115ms | tok/sec: 1,710,216 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 01419 (55.1%) | loss: 3.029845 | lrm: 0.90 | dt: 114ms | tok/sec: 1,720,320 | mfu: 39.4% | epoch: 1 | remaining: 135s    
step 01420 (55.1%) | loss: 3.023906 | lrm: 0.90 | dt: 115ms | tok/sec: 1,704,538 | mfu: 39.0% | epoch: 1 | remaining: 134s    
step 01421 (55.2%) | loss: 3.028648 | lrm: 0.90 | dt: 116ms | tok/sec: 1,693,254 | mfu: 38.8% | epoch: 1 | remaining: 134s    
step 01422 (55.2%) | loss: 3.033625 | lrm: 0.90 | dt: 117ms | tok/sec: 1,680,761 | mfu: 38.5% | epoch: 1 | remaining: 134s    
step 01423 (55.3%) | loss: 3.037902 | lrm: 0.89 | dt: 114ms | tok/sec: 1,729,509 | mfu: 39.6% | epoch: 1 | remaining: 134s    
step 01424 (55.3%) | loss: 3.041169 | lrm: 0.89 | dt: 113ms | tok/sec: 1,736,151 | mfu: 39.7% | epoch: 1 | remaining: 134s    
step 01425 (55.3%) | loss: 3.037269 | lrm: 0.89 | dt: 127ms | tok/sec: 1,548,017 | mfu: 35.4% | epoch: 1 | remaining: 134s    
step 01426 (55.4%) | loss: 3.035589 | lrm: 0.89 | dt: 112ms | tok/sec: 1,758,457 | mfu: 40.3% | epoch: 1 | remaining: 134s    
step 01427 (55.4%) | loss: 3.039839 | lrm: 0.89 | dt: 115ms | tok/sec: 1,703,936 | mfu: 39.0% | epoch: 1 | remaining: 134s    
step 01428 (55.4%) | loss: 3.040534 | lrm: 0.89 | dt: 116ms | tok/sec: 1,695,803 | mfu: 38.8% | epoch: 1 | remaining: 134s    
step 01429 (55.5%) | loss: 3.042490 | lrm: 0.89 | dt: 121ms | tok/sec: 1,626,172 | mfu: 37.2% | epoch: 1 | remaining: 133s    
step 01430 (55.5%) | loss: 3.033476 | lrm: 0.89 | dt: 114ms | tok/sec: 1,719,527 | mfu: 39.4% | epoch: 1 | remaining: 133s    
step 01431 (55.6%) | loss: 3.031330 | lrm: 0.89 | dt: 114ms | tok/sec: 1,725,622 | mfu: 39.5% | epoch: 1 | remaining: 133s    
step 01432 (55.6%) | loss: 3.026268 | lrm: 0.89 | dt: 114ms | tok/sec: 1,727,296 | mfu: 39.5% | epoch: 1 | remaining: 133s    
step 01433 (55.6%) | loss: 3.023704 | lrm: 0.89 | dt: 115ms | tok/sec: 1,702,272 | mfu: 39.0% | epoch: 1 | remaining: 133s    
step 01434 (55.7%) | loss: 3.022373 | lrm: 0.89 | dt: 130ms | tok/sec: 1,509,350 | mfu: 34.5% | epoch: 1 | remaining: 133s    
step 01435 (55.7%) | loss: 3.018964 | lrm: 0.89 | dt: 113ms | tok/sec: 1,738,996 | mfu: 39.8% | epoch: 1 | remaining: 133s    
step 01436 (55.8%) | loss: 3.023780 | lrm: 0.88 | dt: 116ms | tok/sec: 1,697,014 | mfu: 38.8% | epoch: 1 | remaining: 133s    
step 01437 (55.8%) | loss: 3.028283 | lrm: 0.88 | dt: 119ms | tok/sec: 1,647,122 | mfu: 37.7% | epoch: 1 | remaining: 132s    
step 01438 (55.8%) | loss: 3.030428 | lrm: 0.88 | dt: 113ms | tok/sec: 1,744,071 | mfu: 39.9% | epoch: 1 | remaining: 132s    
step 01439 (55.9%) | loss: 3.027662 | lrm: 0.88 | dt: 121ms | tok/sec: 1,629,369 | mfu: 37.3% | epoch: 1 | remaining: 132s    
step 01440 (55.9%) | loss: 3.023959 | lrm: 0.88 | dt: 112ms | tok/sec: 1,754,424 | mfu: 40.2% | epoch: 1 | remaining: 132s    
step 01441 (56.0%) | loss: 3.023912 | lrm: 0.88 | dt: 114ms | tok/sec: 1,721,508 | mfu: 39.4% | epoch: 1 | remaining: 132s    
step 01442 (56.0%) | loss: 3.026367 | lrm: 0.88 | dt: 117ms | tok/sec: 1,675,982 | mfu: 38.4% | epoch: 1 | remaining: 132s    
step 01443 (56.0%) | loss: 3.026783 | lrm: 0.88 | dt: 115ms | tok/sec: 1,710,088 | mfu: 39.1% | epoch: 1 | remaining: 132s    
step 01444 (56.1%) | loss: 3.024761 | lrm: 0.88 | dt: 114ms | tok/sec: 1,723,822 | mfu: 39.5% | epoch: 1 | remaining: 132s    
step 01445 (56.1%) | loss: 3.029172 | lrm: 0.88 | dt: 124ms | tok/sec: 1,585,571 | mfu: 36.3% | epoch: 1 | remaining: 132s    
step 01446 (56.2%) | loss: 3.029755 | lrm: 0.88 | dt: 113ms | tok/sec: 1,737,453 | mfu: 39.8% | epoch: 1 | remaining: 131s    
step 01447 (56.2%) | loss: 3.027446 | lrm: 0.88 | dt: 115ms | tok/sec: 1,705,480 | mfu: 39.0% | epoch: 1 | remaining: 131s    
step 01448 (56.2%) | loss: 3.032476 | lrm: 0.88 | dt: 122ms | tok/sec: 1,605,804 | mfu: 36.8% | epoch: 1 | remaining: 131s    
step 01449 (56.3%) | loss: 3.029711 | lrm: 0.87 | dt: 113ms | tok/sec: 1,742,914 | mfu: 39.9% | epoch: 1 | remaining: 131s    
step 01450 (56.3%) | loss: 3.025154 | lrm: 0.87 | dt: 198ms | tok/sec: 991,416 | mfu: 22.7% | epoch: 1 | remaining: 131s    
step 01451 (56.4%) | loss: 3.022212 | lrm: 0.87 | dt: 110ms | tok/sec: 1,780,589 | mfu: 40.8% | epoch: 1 | remaining: 131s    
step 01452 (56.4%) | loss: 3.021541 | lrm: 0.87 | dt: 113ms | tok/sec: 1,743,573 | mfu: 39.9% | epoch: 1 | remaining: 131s    
step 01453 (56.4%) | loss: 3.030718 | lrm: 0.87 | dt: 119ms | tok/sec: 1,646,744 | mfu: 37.7% | epoch: 1 | remaining: 131s    
step 01454 (56.5%) | loss: 3.024207 | lrm: 0.87 | dt: 112ms | tok/sec: 1,758,749 | mfu: 40.3% | epoch: 1 | remaining: 130s    
step 01455 (56.5%) | loss: 3.025281 | lrm: 0.87 | dt: 113ms | tok/sec: 1,734,781 | mfu: 39.7% | epoch: 1 | remaining: 130s    
step 01456 (56.6%) | loss: 3.025149 | lrm: 0.87 | dt: 112ms | tok/sec: 1,750,309 | mfu: 40.1% | epoch: 1 | remaining: 130s    
step 01457 (56.6%) | loss: 3.028825 | lrm: 0.87 | dt: 112ms | tok/sec: 1,751,268 | mfu: 40.1% | epoch: 1 | remaining: 130s    
step 01458 (56.6%) | loss: 3.022430 | lrm: 0.87 | dt: 124ms | tok/sec: 1,580,572 | mfu: 36.2% | epoch: 1 | remaining: 130s    
step 01459 (56.7%) | loss: 3.026217 | lrm: 0.87 | dt: 120ms | tok/sec: 1,641,637 | mfu: 37.6% | epoch: 1 | remaining: 130s    
step 01460 (56.7%) | loss: 3.026466 | lrm: 0.87 | dt: 113ms | tok/sec: 1,734,540 | mfu: 39.7% | epoch: 1 | remaining: 130s    
step 01461 (56.8%) | loss: 3.028762 | lrm: 0.86 | dt: 115ms | tok/sec: 1,714,661 | mfu: 39.2% | epoch: 1 | remaining: 130s    
step 01462 (56.8%) | loss: 3.022142 | lrm: 0.86 | dt: 124ms | tok/sec: 1,585,166 | mfu: 36.3% | epoch: 1 | remaining: 129s    
step 01463 (56.8%) | loss: 3.025532 | lrm: 0.86 | dt: 112ms | tok/sec: 1,762,248 | mfu: 40.3% | epoch: 1 | remaining: 129s    
step 01464 (56.9%) | loss: 3.024155 | lrm: 0.86 | dt: 114ms | tok/sec: 1,723,260 | mfu: 39.4% | epoch: 1 | remaining: 129s    
step 01465 (56.9%) | loss: 3.017896 | lrm: 0.86 | dt: 114ms | tok/sec: 1,723,934 | mfu: 39.5% | epoch: 1 | remaining: 129s    
step 01466 (56.9%) | loss: 3.015139 | lrm: 0.86 | dt: 116ms | tok/sec: 1,691,990 | mfu: 38.7% | epoch: 1 | remaining: 129s    
step 01467 (57.0%) | loss: 3.011954 | lrm: 0.86 | dt: 120ms | tok/sec: 1,635,006 | mfu: 37.4% | epoch: 1 | remaining: 129s    
step 01468 (57.0%) | loss: 3.015045 | lrm: 0.86 | dt: 116ms | tok/sec: 1,689,625 | mfu: 38.7% | epoch: 1 | remaining: 129s    
step 01469 (57.1%) | loss: 3.010739 | lrm: 0.86 | dt: 114ms | tok/sec: 1,718,004 | mfu: 39.3% | epoch: 1 | remaining: 129s    
step 01470 (57.1%) | loss: 3.014042 | lrm: 0.86 | dt: 114ms | tok/sec: 1,722,328 | mfu: 39.4% | epoch: 1 | remaining: 129s    
step 01471 (57.1%) | loss: 3.011511 | lrm: 0.86 | dt: 114ms | tok/sec: 1,720,926 | mfu: 39.4% | epoch: 1 | remaining: 128s    
step 01472 (57.2%) | loss: 3.015103 | lrm: 0.86 | dt: 113ms | tok/sec: 1,736,345 | mfu: 39.7% | epoch: 1 | remaining: 128s    
step 01473 (57.2%) | loss: 3.012352 | lrm: 0.86 | dt: 191ms | tok/sec: 1,031,449 | mfu: 23.6% | epoch: 1 | remaining: 128s    
step 01474 (57.3%) | loss: 3.015263 | lrm: 0.85 | dt: 111ms | tok/sec: 1,764,639 | mfu: 40.4% | epoch: 1 | remaining: 128s    
step 01475 (57.3%) | loss: 3.017550 | lrm: 0.85 | dt: 113ms | tok/sec: 1,746,291 | mfu: 40.0% | epoch: 1 | remaining: 128s    
step 01476 (57.4%) | loss: 3.021303 | lrm: 0.85 | dt: 113ms | tok/sec: 1,743,444 | mfu: 39.9% | epoch: 1 | remaining: 128s    
