Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 179549ms | tok/sec: 912 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 01414 (47.1%) | loss: 3.091238 | lrm: 1.00 | dt: 104ms | tok/sec: 1,571,370 | mfu: 38.0% | epoch: 1 | remaining: 159s    
step 01415 (47.1%) | loss: 3.086696 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,983 | mfu: 39.6% | epoch: 1 | remaining: 158s    
step 01416 (47.2%) | loss: 3.089840 | lrm: 1.00 | dt: 99ms | tok/sec: 1,655,763 | mfu: 40.0% | epoch: 1 | remaining: 158s    
step 01417 (47.2%) | loss: 3.091659 | lrm: 1.00 | dt: 102ms | tok/sec: 1,599,097 | mfu: 38.6% | epoch: 1 | remaining: 158s    
step 01418 (47.2%) | loss: 3.090098 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,421 | mfu: 39.6% | epoch: 1 | remaining: 158s    
step 01419 (47.3%) | loss: 3.084027 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,088 | mfu: 39.3% | epoch: 1 | remaining: 158s    
step 01420 (47.3%) | loss: 3.077276 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,925 | mfu: 39.7% | epoch: 1 | remaining: 158s    
step 01421 (47.3%) | loss: 3.082147 | lrm: 1.00 | dt: 98ms | tok/sec: 1,670,909 | mfu: 40.4% | epoch: 1 | remaining: 158s    
step 01422 (47.4%) | loss: 3.088044 | lrm: 1.00 | dt: 98ms | tok/sec: 1,666,144 | mfu: 40.3% | epoch: 1 | remaining: 158s    
step 01423 (47.4%) | loss: 3.089923 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,925 | mfu: 39.8% | epoch: 1 | remaining: 158s    
step 01424 (47.4%) | loss: 3.090068 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,985 | mfu: 39.4% | epoch: 1 | remaining: 158s    
step 01425 (47.5%) | loss: 3.091913 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,783 | mfu: 39.8% | epoch: 1 | remaining: 157s    
step 01426 (47.5%) | loss: 3.093460 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,203 | mfu: 39.6% | epoch: 1 | remaining: 157s    
step 01427 (47.5%) | loss: 3.092732 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,703 | mfu: 39.4% | epoch: 1 | remaining: 157s    
step 01428 (47.6%) | loss: 3.086188 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,801 | mfu: 39.5% | epoch: 1 | remaining: 157s    
step 01429 (47.6%) | loss: 3.085088 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,570 | mfu: 39.9% | epoch: 1 | remaining: 157s    
step 01430 (47.6%) | loss: 3.085212 | lrm: 1.00 | dt: 108ms | tok/sec: 1,511,454 | mfu: 36.5% | epoch: 1 | remaining: 157s    
step 01431 (47.7%) | loss: 3.076377 | lrm: 1.00 | dt: 96ms | tok/sec: 1,704,373 | mfu: 41.2% | epoch: 1 | remaining: 157s    
step 01432 (47.7%) | loss: 3.070961 | lrm: 1.00 | dt: 99ms | tok/sec: 1,655,089 | mfu: 40.0% | epoch: 1 | remaining: 157s    
step 01433 (47.7%) | loss: 3.069838 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,529 | mfu: 39.7% | epoch: 1 | remaining: 157s    
step 01434 (47.8%) | loss: 3.072023 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,879 | mfu: 39.9% | epoch: 1 | remaining: 157s    
step 01435 (47.8%) | loss: 3.072842 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,451 | mfu: 39.8% | epoch: 1 | remaining: 156s    
step 01436 (47.8%) | loss: 3.074931 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,819 | mfu: 39.3% | epoch: 1 | remaining: 156s    
step 01437 (47.9%) | loss: 3.070379 | lrm: 1.00 | dt: 110ms | tok/sec: 1,494,668 | mfu: 36.1% | epoch: 1 | remaining: 156s    
step 01438 (47.9%) | loss: 3.069444 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,124 | mfu: 39.9% | epoch: 1 | remaining: 156s    
step 01439 (47.9%) | loss: 3.073048 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,345 | mfu: 39.2% | epoch: 1 | remaining: 156s    
step 01440 (48.0%) | loss: 3.064245 | lrm: 1.00 | dt: 118ms | tok/sec: 1,389,521 | mfu: 33.6% | epoch: 1 | remaining: 156s    
step 01441 (48.0%) | loss: 3.069813 | lrm: 1.00 | dt: 97ms | tok/sec: 1,688,327 | mfu: 40.8% | epoch: 1 | remaining: 156s    
step 01442 (48.0%) | loss: 3.065755 | lrm: 1.00 | dt: 98ms | tok/sec: 1,668,438 | mfu: 40.3% | epoch: 1 | remaining: 156s    
step 01443 (48.1%) | loss: 3.074733 | lrm: 1.00 | dt: 99ms | tok/sec: 1,663,293 | mfu: 40.2% | epoch: 1 | remaining: 156s    
step 01444 (48.1%) | loss: 3.072985 | lrm: 1.00 | dt: 98ms | tok/sec: 1,664,740 | mfu: 40.2% | epoch: 1 | remaining: 156s    
step 01445 (48.1%) | loss: 3.069605 | lrm: 1.00 | dt: 102ms | tok/sec: 1,605,632 | mfu: 38.8% | epoch: 1 | remaining: 155s    
step 01446 (48.2%) | loss: 3.070995 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,729 | mfu: 39.6% | epoch: 1 | remaining: 155s    
step 01447 (48.2%) | loss: 3.080315 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,867 | mfu: 39.5% | epoch: 1 | remaining: 155s    
step 01448 (48.2%) | loss: 3.075058 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,536 | mfu: 39.7% | epoch: 1 | remaining: 155s    
step 01449 (48.3%) | loss: 3.067132 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,297 | mfu: 39.2% | epoch: 1 | remaining: 155s    
step 01450 (48.3%) | loss: 3.069642 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,625 | mfu: 39.4% | epoch: 1 | remaining: 155s    
step 01451 (48.3%) | loss: 3.070298 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,673 | mfu: 39.8% | epoch: 1 | remaining: 155s    
step 01452 (48.4%) | loss: 3.073993 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,031 | mfu: 40.1% | epoch: 1 | remaining: 155s    
step 01453 (48.4%) | loss: 3.070929 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,836 | mfu: 39.6% | epoch: 1 | remaining: 155s    
step 01454 (48.4%) | loss: 3.066738 | lrm: 1.00 | dt: 98ms | tok/sec: 1,666,261 | mfu: 40.3% | epoch: 1 | remaining: 155s    
step 01455 (48.5%) | loss: 3.065561 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,860 | mfu: 39.7% | epoch: 1 | remaining: 154s    
step 01456 (48.5%) | loss: 3.061019 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,918 | mfu: 39.6% | epoch: 1 | remaining: 154s    
step 01457 (48.5%) | loss: 3.063751 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,615 | mfu: 39.7% | epoch: 1 | remaining: 154s    
step 01458 (48.6%) | loss: 3.063435 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,277 | mfu: 39.5% | epoch: 1 | remaining: 154s    
step 01459 (48.6%) | loss: 3.061121 | lrm: 1.00 | dt: 106ms | tok/sec: 1,546,823 | mfu: 37.4% | epoch: 1 | remaining: 154s    
step 01460 (48.6%) | loss: 3.066462 | lrm: 1.00 | dt: 99ms | tok/sec: 1,661,295 | mfu: 40.1% | epoch: 1 | remaining: 154s    
step 01461 (48.7%) | loss: 3.069675 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,785 | mfu: 39.5% | epoch: 1 | remaining: 154s    
step 01462 (48.7%) | loss: 3.070486 | lrm: 1.00 | dt: 99ms | tok/sec: 1,655,918 | mfu: 40.0% | epoch: 1 | remaining: 154s    
step 01463 (48.7%) | loss: 3.067222 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,625 | mfu: 39.8% | epoch: 1 | remaining: 154s    
step 01464 (48.8%) | loss: 3.066443 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,995 | mfu: 39.4% | epoch: 1 | remaining: 154s    
step 01465 (48.8%) | loss: 3.068702 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,669 | mfu: 39.2% | epoch: 1 | remaining: 153s    
step 01466 (48.8%) | loss: 3.062393 | lrm: 1.00 | dt: 111ms | tok/sec: 1,475,331 | mfu: 35.6% | epoch: 1 | remaining: 153s    
step 01467 (48.9%) | loss: 3.061412 | lrm: 1.00 | dt: 97ms | tok/sec: 1,681,700 | mfu: 40.6% | epoch: 1 | remaining: 153s    
step 01468 (48.9%) | loss: 3.063259 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,089 | mfu: 39.8% | epoch: 1 | remaining: 153s    
step 01469 (48.9%) | loss: 3.064888 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,152 | mfu: 39.7% | epoch: 1 | remaining: 153s    
step 01470 (49.0%) | loss: 3.068979 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,149 | mfu: 39.6% | epoch: 1 | remaining: 153s    
step 01471 (49.0%) | loss: 3.069220 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,296 | mfu: 39.8% | epoch: 1 | remaining: 153s    
step 01472 (49.0%) | loss: 3.071064 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,815 | mfu: 39.8% | epoch: 1 | remaining: 153s    
step 01473 (49.1%) | loss: 3.071054 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,249 | mfu: 39.8% | epoch: 1 | remaining: 153s    
step 01474 (49.1%) | loss: 3.071603 | lrm: 1.00 | dt: 107ms | tok/sec: 1,535,332 | mfu: 37.1% | epoch: 1 | remaining: 153s    
step 01475 (49.2%) | loss: 3.075486 | lrm: 1.00 | dt: 99ms | tok/sec: 1,661,355 | mfu: 40.1% | epoch: 1 | remaining: 152s    
step 01476 (49.2%) | loss: 3.072367 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,865 | mfu: 39.1% | epoch: 1 | remaining: 152s    
step 01477 (49.2%) | loss: 3.074115 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,981 | mfu: 39.6% | epoch: 1 | remaining: 152s    
step 01478 (49.3%) | loss: 3.071584 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,071 | mfu: 39.6% | epoch: 1 | remaining: 152s    
step 01479 (49.3%) | loss: 3.074962 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,803 | mfu: 39.8% | epoch: 1 | remaining: 152s    
step 01480 (49.3%) | loss: 3.075376 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,169 | mfu: 39.9% | epoch: 1 | remaining: 152s    
step 01481 (49.4%) | loss: 3.072259 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,782 | mfu: 39.8% | epoch: 1 | remaining: 152s    
step 01482 (49.4%) | loss: 3.073644 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,732 | mfu: 39.8% | epoch: 1 | remaining: 152s    
step 01483 (49.4%) | loss: 3.071923 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,766 | mfu: 39.7% | epoch: 1 | remaining: 152s    
step 01484 (49.4%) | loss: 3.072097 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,751 | mfu: 39.7% | epoch: 1 | remaining: 152s    
step 01485 (49.5%) | loss: 3.075640 | lrm: 1.00 | dt: 133ms | tok/sec: 1,234,820 | mfu: 29.8% | epoch: 1 | remaining: 151s    
step 01486 (49.5%) | loss: 3.078555 | lrm: 1.00 | dt: 96ms | tok/sec: 1,704,094 | mfu: 41.2% | epoch: 1 | remaining: 151s    
step 01487 (49.6%) | loss: 3.079504 | lrm: 1.00 | dt: 97ms | tok/sec: 1,684,420 | mfu: 40.7% | epoch: 1 | remaining: 151s    
step 01488 (49.6%) | loss: 3.081509 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,600 | mfu: 40.1% | epoch: 1 | remaining: 151s    
step 01489 (49.6%) | loss: 3.079505 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,217 | mfu: 39.8% | epoch: 1 | remaining: 151s    
step 01490 (49.7%) | loss: 3.071181 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,712 | mfu: 39.9% | epoch: 1 | remaining: 151s    
step 01491 (49.7%) | loss: 3.065415 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,917 | mfu: 39.6% | epoch: 1 | remaining: 151s    
step 01492 (49.7%) | loss: 3.068261 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,944 | mfu: 39.6% | epoch: 1 | remaining: 151s    
step 01493 (49.8%) | loss: 3.069846 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,551 | mfu: 39.4% | epoch: 1 | remaining: 151s    
step 01494 (49.8%) | loss: 3.066894 | lrm: 1.00 | dt: 103ms | tok/sec: 1,589,941 | mfu: 38.4% | epoch: 1 | remaining: 151s    
step 01495 (49.8%) | loss: 3.068270 | lrm: 1.00 | dt: 104ms | tok/sec: 1,577,672 | mfu: 38.1% | epoch: 1 | remaining: 150s    
step 01496 (49.9%) | loss: 3.064362 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,078 | mfu: 39.8% | epoch: 1 | remaining: 150s    
step 01497 (49.9%) | loss: 3.065326 | lrm: 1.00 | dt: 98ms | tok/sec: 1,672,804 | mfu: 40.4% | epoch: 1 | remaining: 150s    
step 01498 (49.9%) | loss: 3.066845 | lrm: 1.00 | dt: 98ms | tok/sec: 1,663,434 | mfu: 40.2% | epoch: 1 | remaining: 150s    
step 01499 (50.0%) | loss: 3.070405 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,004 | mfu: 39.8% | epoch: 1 | remaining: 150s    
step 01500 (50.0%) | loss: 3.072552 | lrm: 1.00 | dt: 111ms | tok/sec: 1,476,571 | mfu: 35.7% | epoch: 1 | remaining: 150s    
step 01501 (50.0%) | loss: 3.076447 | lrm: 1.00 | dt: 97ms | tok/sec: 1,686,657 | mfu: 40.8% | epoch: 1 | remaining: 150s    
step 01502 (50.1%) | loss: 3.074327 | lrm: 1.00 | dt: 98ms | tok/sec: 1,664,179 | mfu: 40.2% | epoch: 1 | remaining: 150s    
step 01503 (50.1%) | loss: 3.069169 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,216 | mfu: 39.7% | epoch: 1 | remaining: 150s    
step 01504 (50.1%) | loss: 3.070318 | lrm: 1.00 | dt: 101ms | tok/sec: 1,616,495 | mfu: 39.1% | epoch: 1 | remaining: 150s    
step 01505 (50.2%) | loss: 3.069164 | lrm: 1.00 | dt: 102ms | tok/sec: 1,608,485 | mfu: 38.9% | epoch: 1 | remaining: 149s    
step 01506 (50.2%) | loss: 3.061422 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,329 | mfu: 39.8% | epoch: 1 | remaining: 149s    
step 01507 (50.2%) | loss: 3.061077 | lrm: 1.00 | dt: 104ms | tok/sec: 1,574,866 | mfu: 38.1% | epoch: 1 | remaining: 149s    
step 01508 (50.3%) | loss: 3.065463 | lrm: 0.99 | dt: 98ms | tok/sec: 1,668,839 | mfu: 40.3% | epoch: 1 | remaining: 149s    
step 01509 (50.3%) | loss: 3.061062 | lrm: 0.99 | dt: 99ms | tok/sec: 1,653,106 | mfu: 39.9% | epoch: 1 | remaining: 149s    
step 01510 (50.3%) | loss: 3.060488 | lrm: 0.99 | dt: 99ms | tok/sec: 1,647,763 | mfu: 39.8% | epoch: 1 | remaining: 149s    
step 01511 (50.4%) | loss: 3.065249 | lrm: 0.99 | dt: 100ms | tok/sec: 1,642,007 | mfu: 39.7% | epoch: 1 | remaining: 149s    
step 01512 (50.4%) | loss: 3.065291 | lrm: 0.99 | dt: 99ms | tok/sec: 1,651,545 | mfu: 39.9% | epoch: 1 | remaining: 149s    
step 01513 (50.4%) | loss: 3.060119 | lrm: 0.99 | dt: 101ms | tok/sec: 1,627,972 | mfu: 39.3% | epoch: 1 | remaining: 149s    
step 01514 (50.5%) | loss: 3.056994 | lrm: 0.99 | dt: 101ms | tok/sec: 1,623,622 | mfu: 39.2% | epoch: 1 | remaining: 149s    
step 01515 (50.5%) | loss: 3.059404 | lrm: 0.99 | dt: 102ms | tok/sec: 1,611,223 | mfu: 38.9% | epoch: 1 | remaining: 148s    
step 01516 (50.5%) | loss: 3.056558 | lrm: 0.99 | dt: 99ms | tok/sec: 1,652,013 | mfu: 39.9% | epoch: 1 | remaining: 148s    
step 01517 (50.6%) | loss: 3.056953 | lrm: 0.99 | dt: 101ms | tok/sec: 1,628,894 | mfu: 39.4% | epoch: 1 | remaining: 148s    
step 01518 (50.6%) | loss: 3.055328 | lrm: 0.99 | dt: 100ms | tok/sec: 1,635,963 | mfu: 39.5% | epoch: 1 | remaining: 148s    
step 01519 (50.6%) | loss: 3.058271 | lrm: 0.99 | dt: 101ms | tok/sec: 1,616,795 | mfu: 39.1% | epoch: 1 | remaining: 148s    
step 01520 (50.7%) | loss: 3.056042 | lrm: 0.99 | dt: 99ms | tok/sec: 1,652,494 | mfu: 39.9% | epoch: 1 | remaining: 148s    
step 01521 (50.7%) | loss: 3.054017 | lrm: 0.99 | dt: 99ms | tok/sec: 1,649,879 | mfu: 39.9% | epoch: 1 | remaining: 148s    
step 01522 (50.7%) | loss: 3.057765 | lrm: 0.99 | dt: 100ms | tok/sec: 1,637,055 | mfu: 39.6% | epoch: 1 | remaining: 148s    
step 01523 (50.8%) | loss: 3.065004 | lrm: 0.98 | dt: 101ms | tok/sec: 1,628,423 | mfu: 39.3% | epoch: 1 | remaining: 148s    
step 01524 (50.8%) | loss: 3.071331 | lrm: 0.98 | dt: 101ms | tok/sec: 1,629,744 | mfu: 39.4% | epoch: 1 | remaining: 148s    
step 01525 (50.8%) | loss: 3.076187 | lrm: 0.98 | dt: 100ms | tok/sec: 1,638,800 | mfu: 39.6% | epoch: 1 | remaining: 147s    
step 01526 (50.9%) | loss: 3.074498 | lrm: 0.98 | dt: 99ms | tok/sec: 1,652,105 | mfu: 39.9% | epoch: 1 | remaining: 147s    
step 01527 (50.9%) | loss: 3.077925 | lrm: 0.98 | dt: 100ms | tok/sec: 1,637,121 | mfu: 39.6% | epoch: 1 | remaining: 147s    
step 01528 (50.9%) | loss: 3.075325 | lrm: 0.98 | dt: 100ms | tok/sec: 1,643,251 | mfu: 39.7% | epoch: 1 | remaining: 147s    
step 01529 (51.0%) | loss: 3.067560 | lrm: 0.98 | dt: 99ms | tok/sec: 1,648,506 | mfu: 39.8% | epoch: 1 | remaining: 147s    
step 01530 (51.0%) | loss: 3.067993 | lrm: 0.98 | dt: 111ms | tok/sec: 1,475,791 | mfu: 35.7% | epoch: 1 | remaining: 147s    
step 01531 (51.0%) | loss: 3.071189 | lrm: 0.98 | dt: 96ms | tok/sec: 1,704,990 | mfu: 41.2% | epoch: 1 | remaining: 147s    
step 01532 (51.1%) | loss: 3.070296 | lrm: 0.98 | dt: 99ms | tok/sec: 1,660,668 | mfu: 40.1% | epoch: 1 | remaining: 147s    
step 01533 (51.1%) | loss: 3.069480 | lrm: 0.98 | dt: 100ms | tok/sec: 1,632,725 | mfu: 39.4% | epoch: 1 | remaining: 147s    
step 01534 (51.1%) | loss: 3.070236 | lrm: 0.98 | dt: 100ms | tok/sec: 1,645,297 | mfu: 39.8% | epoch: 1 | remaining: 147s    
step 01535 (51.2%) | loss: 3.064616 | lrm: 0.98 | dt: 99ms | tok/sec: 1,657,572 | mfu: 40.0% | epoch: 1 | remaining: 146s    
step 01536 (51.2%) | loss: 3.061947 | lrm: 0.98 | dt: 99ms | tok/sec: 1,650,843 | mfu: 39.9% | epoch: 1 | remaining: 146s    
step 01537 (51.2%) | loss: 3.062469 | lrm: 0.98 | dt: 99ms | tok/sec: 1,647,597 | mfu: 39.8% | epoch: 1 | remaining: 146s    
step 01538 (51.3%) | loss: 3.059812 | lrm: 0.97 | dt: 99ms | tok/sec: 1,651,993 | mfu: 39.9% | epoch: 1 | remaining: 146s    
step 01539 (51.3%) | loss: 3.062785 | lrm: 0.97 | dt: 100ms | tok/sec: 1,642,595 | mfu: 39.7% | epoch: 1 | remaining: 146s    
step 01540 (51.3%) | loss: 3.063092 | lrm: 0.97 | dt: 100ms | tok/sec: 1,633,234 | mfu: 39.5% | epoch: 1 | remaining: 146s    
step 01541 (51.4%) | loss: 3.060442 | lrm: 0.97 | dt: 107ms | tok/sec: 1,537,021 | mfu: 37.1% | epoch: 1 | remaining: 146s    
step 01542 (51.4%) | loss: 3.066293 | lrm: 0.97 | dt: 97ms | tok/sec: 1,690,649 | mfu: 40.8% | epoch: 1 | remaining: 146s    
step 01543 (51.4%) | loss: 3.058241 | lrm: 0.97 | dt: 99ms | tok/sec: 1,659,169 | mfu: 40.1% | epoch: 1 | remaining: 146s    
step 01544 (51.5%) | loss: 3.057368 | lrm: 0.97 | dt: 99ms | tok/sec: 1,651,088 | mfu: 39.9% | epoch: 1 | remaining: 146s    
step 01545 (51.5%) | loss: 3.055979 | lrm: 0.97 | dt: 112ms | tok/sec: 1,460,063 | mfu: 35.3% | epoch: 1 | remaining: 145s    
step 01546 (51.5%) | loss: 3.057347 | lrm: 0.97 | dt: 101ms | tok/sec: 1,614,622 | mfu: 39.0% | epoch: 1 | remaining: 145s    
step 01547 (51.6%) | loss: 3.059519 | lrm: 0.97 | dt: 98ms | tok/sec: 1,677,856 | mfu: 40.5% | epoch: 1 | remaining: 145s    
step 01548 (51.6%) | loss: 3.057756 | lrm: 0.97 | dt: 100ms | tok/sec: 1,644,864 | mfu: 39.7% | epoch: 1 | remaining: 145s    
step 01549 (51.6%) | loss: 3.056144 | lrm: 0.97 | dt: 100ms | tok/sec: 1,631,690 | mfu: 39.4% | epoch: 1 | remaining: 145s    
step 01550 (51.7%) | loss: 3.057231 | lrm: 0.97 | dt: 100ms | tok/sec: 1,630,363 | mfu: 39.4% | epoch: 1 | remaining: 145s    
step 01551 (51.7%) | loss: 3.053740 | lrm: 0.97 | dt: 105ms | tok/sec: 1,561,128 | mfu: 37.7% | epoch: 1 | remaining: 145s    
step 01552 (51.7%) | loss: 3.050222 | lrm: 0.97 | dt: 101ms | tok/sec: 1,616,567 | mfu: 39.1% | epoch: 1 | remaining: 145s    
step 01553 (51.8%) | loss: 3.046926 | lrm: 0.96 | dt: 99ms | tok/sec: 1,661,773 | mfu: 40.2% | epoch: 1 | remaining: 145s    
step 01554 (51.8%) | loss: 3.044391 | lrm: 0.96 | dt: 100ms | tok/sec: 1,638,030 | mfu: 39.6% | epoch: 1 | remaining: 144s    
step 01555 (51.8%) | loss: 3.044384 | lrm: 0.96 | dt: 100ms | tok/sec: 1,632,086 | mfu: 39.4% | epoch: 1 | remaining: 144s    
step 01556 (51.9%) | loss: 3.034638 | lrm: 0.96 | dt: 107ms | tok/sec: 1,529,107 | mfu: 36.9% | epoch: 1 | remaining: 144s    
step 01557 (51.9%) | loss: 3.033074 | lrm: 0.96 | dt: 97ms | tok/sec: 1,689,140 | mfu: 40.8% | epoch: 1 | remaining: 144s    
step 01558 (51.9%) | loss: 3.040580 | lrm: 0.96 | dt: 99ms | tok/sec: 1,656,753 | mfu: 40.0% | epoch: 1 | remaining: 144s    
step 01559 (52.0%) | loss: 3.034609 | lrm: 0.96 | dt: 100ms | tok/sec: 1,639,034 | mfu: 39.6% | epoch: 1 | remaining: 144s    
step 01560 (52.0%) | loss: 3.032860 | lrm: 0.96 | dt: 105ms | tok/sec: 1,567,649 | mfu: 37.9% | epoch: 1 | remaining: 144s    
step 01561 (52.0%) | loss: 3.029241 | lrm: 0.96 | dt: 100ms | tok/sec: 1,642,003 | mfu: 39.7% | epoch: 1 | remaining: 144s    
step 01562 (52.1%) | loss: 3.029172 | lrm: 0.96 | dt: 100ms | tok/sec: 1,646,014 | mfu: 39.8% | epoch: 1 | remaining: 144s    
step 01563 (52.1%) | loss: 3.031457 | lrm: 0.96 | dt: 119ms | tok/sec: 1,373,631 | mfu: 33.2% | epoch: 1 | remaining: 144s    
step 01564 (52.1%) | loss: 3.033239 | lrm: 0.96 | dt: 96ms | tok/sec: 1,700,320 | mfu: 41.1% | epoch: 1 | remaining: 143s    
step 01565 (52.2%) | loss: 3.032183 | lrm: 0.96 | dt: 98ms | tok/sec: 1,666,621 | mfu: 40.3% | epoch: 1 | remaining: 143s    
step 01566 (52.2%) | loss: 3.033628 | lrm: 0.96 | dt: 104ms | tok/sec: 1,571,984 | mfu: 38.0% | epoch: 1 | remaining: 143s    
step 01567 (52.2%) | loss: 3.031277 | lrm: 0.96 | dt: 99ms | tok/sec: 1,663,350 | mfu: 40.2% | epoch: 1 | remaining: 143s    
step 01568 (52.3%) | loss: 3.030781 | lrm: 0.95 | dt: 99ms | tok/sec: 1,647,419 | mfu: 39.8% | epoch: 1 | remaining: 143s    
step 01569 (52.3%) | loss: 3.027816 | lrm: 0.95 | dt: 100ms | tok/sec: 1,642,980 | mfu: 39.7% | epoch: 1 | remaining: 143s    
step 01570 (52.3%) | loss: 3.029035 | lrm: 0.95 | dt: 100ms | tok/sec: 1,645,963 | mfu: 39.8% | epoch: 1 | remaining: 143s    
step 01571 (52.4%) | loss: 3.032235 | lrm: 0.95 | dt: 100ms | tok/sec: 1,644,758 | mfu: 39.7% | epoch: 1 | remaining: 143s    
step 01572 (52.4%) | loss: 3.028228 | lrm: 0.95 | dt: 102ms | tok/sec: 1,610,317 | mfu: 38.9% | epoch: 1 | remaining: 143s    
step 01573 (52.4%) | loss: 3.026944 | lrm: 0.95 | dt: 102ms | tok/sec: 1,599,436 | mfu: 38.6% | epoch: 1 | remaining: 143s    
step 01574 (52.5%) | loss: 3.023523 | lrm: 0.95 | dt: 100ms | tok/sec: 1,635,516 | mfu: 39.5% | epoch: 1 | remaining: 142s    
step 01575 (52.5%) | loss: 3.024939 | lrm: 0.95 | dt: 117ms | tok/sec: 1,402,023 | mfu: 33.9% | epoch: 1 | remaining: 142s    
step 01576 (52.6%) | loss: 3.032466 | lrm: 0.95 | dt: 97ms | tok/sec: 1,696,061 | mfu: 41.0% | epoch: 1 | remaining: 142s    
step 01577 (52.6%) | loss: 3.037014 | lrm: 0.95 | dt: 97ms | tok/sec: 1,683,731 | mfu: 40.7% | epoch: 1 | remaining: 142s    
step 01578 (52.6%) | loss: 3.038558 | lrm: 0.95 | dt: 99ms | tok/sec: 1,656,813 | mfu: 40.0% | epoch: 1 | remaining: 142s    
step 01579 (52.6%) | loss: 3.038141 | lrm: 0.95 | dt: 99ms | tok/sec: 1,652,124 | mfu: 39.9% | epoch: 1 | remaining: 142s    
step 01580 (52.7%) | loss: 3.045760 | lrm: 0.95 | dt: 100ms | tok/sec: 1,643,770 | mfu: 39.7% | epoch: 1 | remaining: 142s    
step 01581 (52.7%) | loss: 3.048467 | lrm: 0.95 | dt: 100ms | tok/sec: 1,639,977 | mfu: 39.6% | epoch: 1 | remaining: 142s    
